method,pf,pm,td,detected,det_H25,det_H50,det_H100,mean_logBIR,max_logBIR,rep_id,job_id,scenario_id,block_id,rep_start,rep_end,study,fault_type,step_delta,w_roll,gamma_online,online_contamination,offline_contamination,eps_offline,alpha_adaptive,c_liu_T2,c_class_roll,c_rrh_075,c_rrh_085,c_rrh_adaptive
Liu_F_offline,0.026726057906458798,0.9973351099267155,9,1,1,1,1,0.11251218988807479,0.3877523289639848,978,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.0400890868596882,0.9546968687541639,44,1,0,1,1,0.11251218988807479,0.3877523289639848,978,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.035634743875278395,0.9513657561625583,44,1,0,1,1,0.20290765966892152,0.9583067113536679,978,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.0400890868596882,0.9447035309793471,44,1,0,1,1,0.1643002667258627,0.5042940259514195,978,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.044543429844097995,0.9513657561625583,44,1,0,1,1,0.11251218988807479,0.3877523289639848,978,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.031180400890868598,0.9766822118587608,46,1,0,1,1,-0.00899837449300806,0.16865231681147197,979,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.044543429844097995,0.9546968687541639,95,1,0,0,1,-0.00899837449300806,0.16865231681147197,979,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.042316258351893093,0.9626915389740173,95,1,0,0,1,-0.007456036899417562,0.18049073711460561,979,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.035634743875278395,0.9600266489007329,95,1,0,0,1,-0.014614568646958084,0.17102561343923384,979,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.0378619153674833,0.9613590939373751,95,1,0,0,1,-0.00899837449300806,0.16865231681147197,979,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.0467706013363029,0.9933377748167888,9,1,1,1,1,-0.041510584261444425,0.18383519058595343,980,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.042316258351893093,0.9613590939373751,40,1,0,1,1,-0.041510584261444425,0.18383519058595343,980,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.0334075723830735,0.9566955363091273,40,1,0,1,1,0.057265453524474784,0.3193852085378781,980,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.035634743875278395,0.9540306462358428,40,1,0,1,1,-0.01551968915366214,0.2831272256262265,980,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.0334075723830735,0.955363091272485,40,1,0,1,1,-0.041510584261444425,0.18383519058595343,980,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.0334075723830735,0.9986675549633578,9,1,1,1,1,0.13243565104288915,0.5187908879925143,981,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.04899777282850779,0.9447035309793471,9,1,1,1,1,0.13243565104288915,0.5187908879925143,981,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.0467706013363029,0.9400399733510992,9,1,1,1,1,0.10090991977376308,0.5306293072902708,981,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.0467706013363029,0.9400399733510992,9,1,1,1,1,0.11027368877141279,0.5211641844192005,981,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.042316258351893093,0.9433710859427049,9,1,1,1,1,0.13243565104288915,0.5187908879925143,981,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.035634743875278395,0.9986675549633578,66,1,0,0,1,0.12774281569491325,0.49689181990307585,982,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.044543429844097995,0.9473684210526315,27,1,0,1,1,0.12774281569491325,0.49689181990307585,982,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.044543429844097995,0.9480346435709527,27,1,0,1,1,0.1622660057122318,0.8469600478759851,982,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.04899777282850779,0.9460359760159893,27,1,0,1,1,0.1444074700342868,0.6013595714288975,982,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.044543429844097995,0.9460359760159893,27,1,0,1,1,0.12774281569491325,0.49689181990307585,982,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.022271714922048998,0.9973351099267155,12,1,1,1,1,0.04672545115523567,0.43941031161328326,983,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.04899777282850779,0.9533644237175216,12,1,1,1,1,0.04672545115523567,0.43941031161328326,983,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.053452115812917596,0.9487008660892738,34,1,0,1,1,0.04278679286355301,0.359923852620712,983,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.053452115812917596,0.9447035309793471,34,1,0,1,1,0.0818205543322421,0.4417836078650046,983,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.051224944320712694,0.9467021985343105,34,1,0,1,1,0.04672545115523567,0.43941031161328326,983,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.0645879732739421,0.9933377748167888,8,1,1,1,1,0.0320885482200075,0.6078948588628217,984,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.042316258351893093,0.9467021985343105,8,1,1,1,1,0.0320885482200075,0.6078948588628217,984,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.0467706013363029,0.9513657561625583,5,1,1,1,1,0.17094729800081693,1.2329013747997317,984,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.053452115812917596,0.9453697534976683,5,1,1,1,1,0.05037224724178041,0.7535320583703156,984,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.04899777282850779,0.9487008660892738,8,1,1,1,1,0.0320885482200075,0.6078948588628217,984,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.0467706013363029,0.9940039973351099,366,1,0,0,0,0.057916913463471976,0.601486115185832,985,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.042316258351893093,0.9566955363091273,0,1,1,1,1,0.057916913463471976,0.601486115185832,985,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.0400890868596882,0.9586942038640907,0,1,1,1,1,0.03367339678130853,0.6111380676357889,985,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.051224944320712694,0.9533644237175216,0,1,1,1,1,0.07088796449565361,0.603859411512178,985,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.0467706013363029,0.955363091272485,0,1,1,1,1,0.057916913463471976,0.601486115185832,985,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.0467706013363029,0.9900066622251832,62,1,0,0,1,-0.031179784877960127,0.3580525349836359,986,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.044543429844097995,0.9573617588274483,25,1,1,1,1,-0.031179784877960127,0.3580525349836359,986,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.0645879732739421,0.9593604263824117,25,1,1,1,1,0.055610283452016296,0.46810452593924534,986,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.0645879732739421,0.9580279813457695,25,1,1,1,1,-0.03307192710509192,0.36042583130606687,986,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.060133630289532294,0.9600266489007329,25,1,1,1,1,-0.031179784877960127,0.3580525349836359,986,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.042316258351893093,0.9980013324450366,22,1,1,1,1,-0.032906132855815486,0.08182717229712377,987,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.05790645879732739,0.9566955363091273,14,1,1,1,1,-0.032906132855815486,0.08182717229712377,987,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.0467706013363029,0.9593604263824117,14,1,1,1,1,-0.003047329098216146,0.18967852994691548,987,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.053452115812917596,0.9566955363091273,14,1,1,1,1,-0.03671408323492643,0.12218252408159369,987,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.053452115812917596,0.9600266489007329,14,1,1,1,1,-0.032906132855815486,0.08182717229712377,987,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.026726057906458798,0.9973351099267155,62,1,0,0,1,-0.0069521470654157974,0.1638002892246888,988,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.053452115812917596,0.9526982011992006,19,1,1,1,1,-0.0069521470654157974,0.1638002892246888,988,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.053452115812917596,0.9506995336442372,19,1,1,1,1,-0.013121942298159439,0.28133900724072713,988,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.060133630289532294,0.9493670886075949,19,1,1,1,1,-0.014621183153521164,0.17254051182214525,988,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.060133630289532294,0.9513657561625583,19,1,1,1,1,-0.0069521470654157974,0.1638002892246888,988,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.053452115812917596,0.9973351099267155,57,1,0,0,1,0.040054294530752196,0.3658027148758576,989,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.053452115812917596,0.9480346435709527,27,1,0,1,1,0.040054294530752196,0.3658027148758576,989,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.053452115812917596,0.9467021985343105,27,1,0,1,1,0.11540833094814969,0.6782257951421444,989,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.05790645879732739,0.9433710859427049,27,1,0,1,1,0.02901952317494409,0.5206429553481966,989,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.060133630289532294,0.9453697534976683,27,1,0,1,1,0.040054294530752196,0.3658027148758576,989,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.0645879732739421,0.9960026648900733,2,1,1,1,1,0.29111778681066836,0.9387278662597884,990,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.044543429844097995,0.9566955363091273,2,1,1,1,1,0.29111778681066836,0.9387278662597884,990,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.062360801781737196,0.9593604263824117,2,1,1,1,1,0.38016127900176194,1.1310624765211807,990,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.0645879732739421,0.955363091272485,2,1,1,1,1,0.32809793882101745,0.9411011624808658,990,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.0645879732739421,0.9540306462358428,2,1,1,1,1,0.29111778681066836,0.9387278662597884,990,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.0378619153674833,0.9973351099267155,94,1,0,0,1,0.014882891019557592,0.3665342707272714,991,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Classical_Rolling,0.04899777282850779,0.9506995336442372,19,1,1,1,1,0.014882891019557592,0.3665342707272714,991,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_075,0.0400890868596882,0.9520319786808794,19,1,1,1,1,0.09162399373397617,0.6549457797569982,991,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_085,0.0467706013363029,0.950033311125916,19,1,1,1,1,0.051800418721789296,0.40294742827725116,991,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
RRH_FD_adaptive,0.0467706013363029,0.9526982011992006,57,1,0,0,1,0.014882891019557592,0.3665342707272714,991,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
Liu_F_offline,0.0645879732739421,0.9873417721518988,27,1,0,1,1,-0.0014865197443766692,0.39693709033633695,992,20,2,10,901,1000,clean,oscillation,0.06,50,0,none,none,0,0.875,9.458877175763885,6.853256436779176,7.505026270985082,7.134032100149046,7.186539362582045
